scenario,fips,pr_pipc_2015,pr_pipc_2020,pr_pipc_2025,pr_pipc_2030,pr_pipc_2035,pr_pipc_2040,pr_pipc_2045,pr_pipc_2050,pr_pipc_2055,pr_pipc_2060,pr_pipc_2065,pr_pipc_2070
SSP1,29157,33.307,36.260,39.141,42.531,45.738,49.723,53.377,56.896,60.965,64.736,69.165,73.204
SSP1,29159,34.124,37.066,39.928,43.296,46.479,50.439,54.070,57.565,61.612,65.361,69.769,73.788
SSP1,29161,33.981,36.991,39.936,43.392,46.664,50.711,54.426,58.001,62.125,65.949,70.427,74.512
SSP1,29163,31.137,33.769,36.344,39.448,42.386,46.117,49.530,52.820,56.672,60.237,64.470,68.322
SSP1,29165,46.145,49.394,52.557,56.215,59.678,63.906,67.792,71.531,75.809,79.778,84.395,88.611
SSP1,29167,28.888,31.778,34.558,37.823,40.897,44.745,48.264,51.650,55.590,59.238,63.548,67.473
SSP1,29169,40.373,42.731,45.204,48.314,51.316,55.142,58.668,62.077,66.049,69.733,74.081,78.044
SSP1,29171,29.503,32.378,35.185,38.509,41.654,45.580,49.180,52.647,56.669,60.395,64.782,68.781
SSP1,29173,36.358,39.287,42.182,45.618,48.889,52.944,56.673,60.266,64.409,68.253,72.752,76.858
SSP1,29175,33.618,36.377,39.118,42.407,45.538,49.461,53.064,56.537,60.566,64.300,68.695,72.702
SSP1,29177,37.199,40.057,42.897,46.279,49.499,53.510,57.195,60.746,64.847,68.650,73.110,77.178
SSP1,29179,29.262,32.163,34.999,38.350,41.522,45.474,49.098,52.589,56.633,60.381,64.788,68.806
SSP1,29181,28.391,31.221,34.017,37.348,40.511,44.460,48.084,51.577,55.623,59.374,63.783,67.804
SSP1,29183,42.298,45.448,48.481,51.987,55.284,59.343,63.058,66.623,70.727,74.521,78.965,83.012
SSP1,29185,29.456,32.322,35.128,38.453,41.603,45.535,49.141,52.615,56.642,60.374,64.767,68.770
SSP1,29186,35.722,38.610,41.465,44.862,48.093,52.112,55.806,59.366,63.477,67.290,71.760,75.838
SSP1,29187,30.189,33.096,35.898,39.192,42.296,46.175,49.725,53.141,57.111,60.786,65.123,69.073
SSP1,29189,53.128,56.535,59.851,63.642,67.215,71.547,75.532,79.358,83.716,87.753,92.431,96.704
SSP1,29195,36.481,39.423,42.311,45.721,48.955,52.970,56.656,60.206,64.307,68.109,72.568,76.636
SSP1,29197,27.096,29.999,32.771,36.020,39.072,42.895,46.389,49.750,53.668,57.294,61.584,65.490
SSP1,29199,31.637,34.482,37.269,40.578,43.714,47.633,51.227,54.690,58.708,62.431,66.815,70.811
SSP1,29201,36.705,39.636,42.566,46.051,49.376,53.490,57.277,60.928,65.127,69.024,73.574,77.729
SSP1,29203,24.875,27.714,30.447,33.668,36.697,40.503,43.982,47.330,51.235,54.850,59.129,63.024
SSP1,29205,34.720,37.647,40.496,43.861,47.046,51.011,54.648,58.150,62.205,65.964,70.381,74.409
SSP1,29207,34.111,37.106,40.071,43.570,46.898,51.008,54.788,58.429,62.617,66.503,71.041,75.185
SSP1,29209,35.186,38.165,41.070,44.484,47.714,51.721,55.397,58.936,63.025,66.814,71.260,75.315
SSP1,29211,34.172,36.853,39.554,42.831,45.964,49.897,53.514,57.004,61.052,64.805,69.218,73.244
SSP1,29213,30.118,33.169,36.042,39.355,42.448,46.301,49.815,53.190,57.118,60.750,65.045,68.953
SSP1,29215,26.735,29.566,32.306,35.546,38.601,42.435,45.943,49.319,53.252,56.892,61.196,65.114
SSP1,29217,33.148,36.223,39.199,42.665,45.938,49.981,53.688,57.256,61.373,65.189,69.660,73.740
SSP1,29219,34.628,37.568,40.407,43.737,46.876,50.792,54.376,57.826,61.829,65.536,69.904,73.883
SSP1,29221,27.359,30.120,32.813,36.022,39.056,42.876,46.373,49.741,53.667,57.303,61.602,65.517
SSP1,29223,28.564,31.429,34.250,37.601,40.780,44.744,48.381,51.886,55.944,59.705,64.125,68.155
SSP1,29225,29.200,32.026,34.765,38.006,41.065,44.904,48.417,51.798,55.735,59.379,63.686,67.607
SSP1,29227,32.120,35.003,37.846,41.223,44.429,48.420,52.085,55.616,59.700,63.487,67.932,71.986
SSP1,29229,26.191,29.055,31.800,35.026,38.058,41.865,45.343,48.691,52.595,56.208,60.485,64.379
SSP1,29510,37.880,40.942,43.918,47.393,50.678,54.739,58.465,62.051,66.182,70.009,74.492,78.580
SSP1,30001,33.837,36.656,39.438,42.749,45.891,49.817,53.420,56.890,60.916,64.646,69.037,73.039
SSP1,30003,28.071,30.772,33.411,36.567,39.549,43.318,46.766,50.088,53.969,57.561,61.819,65.695
SSP1,30005,29.022,31.570,34.124,37.242,40.212,43.984,47.442,50.778,54.676,58.286,62.563,66.457
SSP1,30007,28.752,31.551,34.256,37.461,40.480,44.280,47.753,51.097,54.999,58.610,62.887,66.779
SSP1,30009,36.483,39.458,42.386,45.829,49.093,53.136,56.847,60.421,64.544,68.368,72.847,76.933
SSP1,30011,31.948,34.485,37.022,40.113,43.052,46.790,50.215,53.519,57.387,60.968,65.216,69.083
SSP1,30013,40.303,43.123,45.941,49.314,52.530,56.538,60.222,63.774,67.879,71.686,76.150,80.222
SSP1,30015,33.386,35.601,37.908,40.836,43.651,47.291,50.633,53.863,57.663,61.182,65.372,69.184
SSP1,30017,36.624,39.460,42.260,45.599,48.770,52.728,56.362,59.864,63.919,67.678,72.097,76.126
SSP1,30019,48.625,50.831,53.359,56.669,59.945,64.080,67.927,71.659,75.950,79.942,84.589,88.838
SSP1,30021,34.412,37.188,39.952,43.269,46.425,50.369,53.990,57.479,61.523,65.270,69.677,73.695
SSP1,30023,31.511,34.331,37.103,40.403,43.531,47.445,51.034,54.492,58.505,62.224,66.603,70.595
SSP1,30025,42.378,45.137,48.023,51.546,54.953,59.169,63.068,66.835,71.151,75.162,79.823,84.085
SSP1,30027,35.351,38.074,40.793,44.068,47.186,51.097,54.689,58.152,62.171,65.896,70.283,74.281
SSP1,30029,36.884,39.837,42.737,46.155,49.394,53.411,57.098,60.648,64.747,68.546,73.000,77.062
SSP1,30031,38.019,41.017,43.990,47.493,50.820,54.926,58.701,62.337,66.519,70.397,74.928,79.065
SSP1,30033,30.372,32.735,35.104,38.022,40.788,44.357,47.618,50.763,54.478,57.913,62.021,65.754
SSP1,30035,31.278,33.789,36.351,39.505,42.526,46.357,49.878,53.278,57.239,60.911,65.246,69.197
SSP1,30037,38.493,40.861,43.393,46.598,49.714,53.661,57.310,60.840,64.931,68.729,73.188,77.257
SSP1,30039,32.155,35.052,37.888,41.242,44.419,48.377,52.008,55.505,59.555,63.309,67.722,71.745
SSP1,30041,38.176,40.864,43.605,46.931,50.117,54.104,57.774,61.316,65.413,69.213,73.672,77.740
SSP1,30043,40.771,43.910,47.020,50.669,54.145,58.399,62.317,66.093,70.409,74.419,79.076,83.332
SSP1,30045,37.351,39.665,42.124,45.246,48.273,52.131,55.690,59.133,63.140,66.858,71.240,75.235
SSP1,30047,30.064,33.005,35.852,39.197,42.353,46.285,49.886,53.353,57.371,61.094,65.476,69.470
SSP1,30049,40.298,43.075,45.855,49.196,52.383,56.363,60.023,63.551,67.633,71.417,75.860,79.911
SSP1,30051,34.974,37.017,39.144,41.904,44.559,48.046,51.242,54.334,58.002,61.395,65.465,69.163
SSP1,30053,29.431,32.075,34.670,37.797,40.759,44.512,47.948,51.260,55.133,58.717,62.969,66.839
SSP1,30055,36.906,39.088,41.505,44.638,47.704,51.615,55.234,58.741,62.811,66.591,71.033,75.087
SSP1,30057,35.875,38.688,41.528,44.937,48.196,52.249,55.981,59.581,63.731,67.583,72.091,76.205
SSP1,30059,33.198,35.978,38.719,41.988,45.087,48.972,52.535,55.967,59.955,63.649,68.006,71.975
SSP1,30061,28.924,31.563,34.166,37.306,40.285,44.057,47.511,50.842,54.733,58.336,62.606,66.492
SSP1,30063,36.514,39.504,42.419,45.839,49.071,53.079,56.754,60.290,64.377,68.162,72.604,76.655
SSP1,30065,32.437,34.922,37.456,40.593,43.603,47.425,50.939,54.334,58.290,61.957,66.289,70.236
SSP1,30067,36.019,38.800,41.596,44.956,48.164,52.166,55.847,59.397,63.501,67.307,71.771,75.843
SSP1,30069,27.469,29.753,32.063,34.950,37.701,41.263,44.522,47.669,51.387,54.825,58.938,62.676
SSP1,30071,33.887,36.461,39.084,42.298,45.376,49.260,52.832,56.280,60.287,64.003,68.380,72.371
SSP1,30073,35.457,37.825,40.266,43.319,46.251,50.002,53.449,56.779,60.675,64.285,68.563,72.458
SSP1,30075,28.837,31.588,34.241,37.388,40.348,44.088,47.503,50.790,54.638,58.196,62.422,66.267
SSP1,30077,28.859,31.666,34.381,37.599,40.634,44.450,47.941,51.302,55.220,58.847,63.138,67.045
SSP1,30079,33.291,36.061,38.845,42.182,45.363,49.336,52.987,56.507,60.581,64.360,68.797,72.844
SSP1,30081,32.403,35.260,38.057,41.370,44.505,48.423,52.014,55.472,59.484,63.201,67.577,71.566
SSP1,30083,46.977,49.372,52.064,55.515,58.917,63.167,67.120,70.951,75.334,79.415,84.144,88.473
SSP1,30085,31.141,33.605,36.141,39.286,42.304,46.132,49.650,53.046,57.003,60.670,65.000,68.945
SSP1,30087,36.977,39.814,42.685,46.130,49.426,53.517,57.286,60.921,65.107,68.993,73.532,77.678
SSP1,30089,28.187,30.938,33.620,36.818,39.842,43.652,47.139,50.498,54.416,58.042,62.333,66.239
SSP1,30091,46.538,48.854,51.485,54.890,58.251,62.464,66.383,70.181,74.533,78.583,83.284,87.585
SSP1,30093,39.515,42.396,45.297,48.768,52.088,56.200,59.988,63.642,67.845,71.747,76.302,80.463
SSP1,30095,36.651,39.469,42.263,45.596,48.764,52.720,56.352,59.853,63.907,67.666,72.084,76.112
SSP1,30097,30.066,32.965,35.730,38.965,41.997,45.798,49.268,52.606,56.501,60.104,64.372,68.257
SSP1,30099,37.274,39.765,42.342,45.524,48.582,52.453,56.016,59.456,63.457,67.167,71.540,75.526
SSP1,30101,38.783,41.263,43.828,47.005,50.059,53.927,57.486,60.924,64.923,68.631,73.003,76.987
SSP1,30103,35.384,37.818,40.269,43.304,46.204,49.914,53.317,56.603,60.455,64.021,68.256,72.111
SSP1,30105,39.754,42.386,45.097,48.415,51.604,55.599,59.281,62.835,66.945,70.759,75.231,79.312
SSP1,30107,29.897,32.546,35.130,38.232,41.160,44.875,48.272,51.544,55.379,58.927,63.143,66.979
SSP1,30109,29.700,32.163,34.664,37.746,40.689,44.437,47.874,51.190,55.069,58.661,62.920,66.797
SSP1,30111,40.199,43.211,46.177,49.665,52.973,57.059,60.813,64.427,68.589,72.447,76.959,81.077
SSP1,31001,39.041,42.054,45.010,48.486,51.780,55.852,59.592,63.193,67.341,71.189,75.691,79.799
SSP1,31003,52.522,55.156,58.137,61.911,65.649,70.237,74.524,78.679,83.375,87.757,92.775,97.380
SSP1,31005,28.766,31.734,34.597,37.929,41.057,44.952,48.514,51.941,55.920,59.605,63.952,67.911
SSP1,31007,42.570,45.663,48.749,52.365,55.805,60.022,63.904,67.644,71.926,75.902,80.527,84.753
SSP1,31009,30.590,33.531,36.409,39.776,42.950,46.896,50.508,53.985,58.013,61.745,66.136,70.139
SSP1,31011,44.032,46.870,49.868,53.522,57.068,61.426,65.467,69.371,73.820,77.959,82.743,87.122
SSP1,31013,37.269,40.476,43.543,47.073,50.393,54.472,58.209,61.802,65.941,69.778,74.269,78.367
SSP1,31015,40.571,43.293,46.166,49.698,53.124,57.367,61.296,65.093,69.439,73.481,78.171,82.461
SSP1,31017,37.195,39.949,42.708,46.024,49.184,53.138,56.770,60.273,64.331,68.094,72.516,76.549
SSP1,31019,41.741,44.574,47.496,51.036,54.450,58.668,62.567,66.332,70.643,74.650,79.307,83.563
SSP1,31021,41.294,44.077,46.951,50.442,53.808,57.979,61.833,65.554,69.824,73.791,78.410,82.631
SSP1,31023,42.001,44.674,47.497,50.979,54.360,58.562,62.453,66.214,70.526,74.534,79.193,83.453
SSP1,31025,41.640,44.661,47.664,51.205,54.578,58.734,62.559,66.245,70.475,74.402,78.981,83.163
SSP1,31027,46.229,49.082,52.148,55.908,59.577,64.067,68.240,72.276,76.853,81.116,86.018,90.512
SSP1,31029,47.465,50.364,53.383,57.041,60.581,64.927,68.953,72.841,77.272,81.395,86.162,90.525
SSP1,31031,37.176,39.949,42.734,46.079,49.270,53.254,56.917,60.449,64.536,68.325,72.773,76.830
SSP1,31033,43.335,46.489,49.632,53.323,56.845,61.146,65.112,68.935,73.298,77.352,82.052,86.350
SSP1,31035,42.592,45.416,48.299,51.778,55.118,59.258,63.077,66.762,70.997,74.930,79.515,83.705
SSP1,31037,37.138,40.169,43.145,46.642,49.958,54.052,57.812,61.433,65.602,69.469,73.989,78.116
SSP1,31039,51.727,54.858,58.114,62.007,65.777,70.348,74.589,78.684,83.314,87.627,92.575,97.111
SSP1,31041,40.003,42.739,45.534,48.930,52.192,56.257,60.006,63.624,67.794,71.666,76.193,80.326
SSP1,31043,32.037,34.965,37.785,41.097,44.216,48.110,51.674,55.103,59.087,62.776,67.126,71.089
SSP1,31045,31.380,34.257,37.049,40.345,43.456,47.345,50.907,54.336,58.321,62.011,66.363,70.329
SSP1,31047,34.188,37.070,39.856,43.138,46.230,50.097,53.635,57.040,60.999,64.665,68.993,72.934
SSP1,31049,35.007,38.009,40.838,44.118,47.184,51.012,54.505,57.862,61.773,65.392,69.675,73.574
SSP1,31051,37.440,40.355,43.288,46.789,50.135,54.270,58.079,61.751,65.971,69.888,74.457,78.631
SSP1,31053,38.424,41.350,44.242,47.669,50.928,54.972,58.688,62.268,66.398,70.228,74.714,78.807
SSP1,31055,47.722,50.973,54.162,57.852,61.342,65.599,69.514,73.278,77.582,81.571,86.205,90.439
SSP1,31057,53.584,56.249,59.199,62.900,66.543,71.025,75.202,79.247,83.835,88.112,93.029,97.536
SSP1,31059,45.961,48.808,51.739,55.287,58.707,62.930,66.833,70.600,74.915,78.925,83.585,87.845
SSP1,31061,39.109,41.682,44.367,47.683,50.882,54.896,58.600,62.178,66.313,70.150,74.646,78.749
SSP1,31063,40.648,43.330,46.148,49.611,52.964,57.132,60.988,64.714,68.991,72.966,77.593,81.823
SSP1,31065,40.238,43.140,46.079,49.602,52.978,57.149,60.996,64.706,68.964,72.918,77.524,81.733
SSP1,31067,40.810,43.735,46.683,50.201,53.568,57.728,61.562,65.261,69.506,73.449,78.043,82.240
SSP1,31069,40.997,44.151,47.256,50.878,54.318,58.531,62.407,66.139,70.415,74.384,79.003,83.223
SSP1,31071,35.477,38.536,41.521,45.009,48.308,52.379,56.115,59.711,63.854,67.695,72.192,76.295
SSP1,31073,46.797,49.334,52.095,55.564,58.959,63.188,67.115,70.916,75.269,79.319,84.019,88.320
SSP1,31075,29.848,32.269,34.680,37.629,40.422,44.015,47.298,50.463,54.197,57.650,61.776,65.526
SSP1,31077,35.563,38.499,41.418,44.879,48.172,52.249,55.997,59.608,63.769,67.629,72.143,76.264
SSP1,31079,38.097,41.029,43.916,47.326,50.557,54.569,58.250,61.796,65.891,69.688,74.141,78.203
SSP1,31081,43.775,46.400,49.186,52.635,55.984,60.154,64.014,67.747,72.032,76.015,80.649,84.887
SSP1,31083,41.027,43.711,46.502,49.924,53.228,57.343,61.145,64.818,69.043,72.968,77.546,81.729
SSP1,31085,53.303,56.193,59.323,63.189,66.984,71.609,75.919,80.091,84.800,89.191,94.217,98.828
SSP1,31087,38.102,40.758,43.505,46.873,50.119,54.174,57.915,61.528,65.695,69.564,74.089,78.221
SSP1,31089,41.587,44.521,47.521,51.116,54.570,58.820,62.744,66.529,70.860,74.884,79.556,83.828
SSP1,31091,32.834,35.650,38.432,41.743,44.882,48.807,52.407,55.876,59.900,63.629,68.019,72.021
SSP1,31093,38.276,40.988,43.784,47.192,50.472,54.559,58.330,61.971,66.165,70.058,74.607,78.761
SSP1,31095,38.359,41.266,44.185,47.667,50.995,55.112,58.903,62.559,66.764,70.666,75.222,79.383
SSP1,31097,35.515,38.390,41.240,44.635,47.865,51.882,55.573,59.130,63.239,67.050,71.518,75.594
SSP1,31099,51.542,54.015,56.769,60.276,63.731,68.031,72.033,75.911,80.339,84.463,89.234,93.602
SSP1,31101,35.852,38.755,41.594,44.951,48.130,52.089,55.719,59.216,63.265,67.018,71.430,75.452
SSP1,31103,36.493,38.972,41.611,44.904,48.095,52.109,55.817,59.402,63.545,67.392,71.896,76.009
SSP1,31105,39.884,43.067,46.144,49.710,53.079,57.216,61.013,64.666,68.864,72.757,77.303,81.452
SSP1,31107,36.124,39.024,41.960,45.473,48.836,52.993,56.824,60.519,64.761,68.701,73.292,77.486
SSP1,31109,40.619,43.730,46.745,50.247,53.545,57.609,61.334,64.916,69.043,72.865,77.340,81.422
SSP1,31111,40.882,43.792,46.720,50.218,53.563,57.700,61.512,65.189,69.413,73.336,77.911,82.090
SSP1,31113,36.973,39.855,42.719,46.123,49.359,53.381,57.076,60.636,64.748,68.561,73.031,77.109
SSP1,31115,25.659,28.054,30.466,33.431,36.245,39.862,43.170,46.360,50.119,53.595,57.744,61.516
SSP1,31117,21.187,24.026,26.660,29.700,32.508,36.073,39.303,42.405,46.069,49.449,53.503,57.183
SSP1,31119,37.719,40.713,43.675,47.167,50.486,54.584,58.350,61.978,66.153,70.026,74.552,78.684
SSP1,31121,38.048,40.797,43.595,46.984,50.235,54.288,58.023,61.628,65.785,69.643,74.158,78.279
SSP1,31123,42.551,45.648,48.768,52.459,55.994,60.316,64.307,68.156,72.546,76.626,81.352,85.676
SSP1,31125,38.681,41.442,44.294,47.760,51.098,55.242,59.068,62.762,67.006,70.949,75.544,79.743
SSP1,31127,40.286,43.240,46.186,49.678,53.004,57.116,60.899,64.544,68.738,72.630,77.175,81.326
SSP1,31129,39.465,42.284,45.170,48.656,52.005,56.156,59.986,63.682,67.927,71.871,76.466,80.665
SSP1,31131,38.769,41.558,44.369,47.751,50.985,55.016,58.727,62.307,66.440,70.274,74.765,78.864
SSP1,31133,36.965,39.880,42.802,46.282,49.602,53.711,57.494,61.140,65.335,69.229,73.776,77.928
SSP1,31135,43.146,46.257,49.320,52.913,56.328,60.519,64.376,68.090,72.348,76.301,80.904,85.110
SSP1,31137,45.608,48.596,51.630,55.248,58.718,62.981,66.915,70.710,75.048,79.080,83.759,88.038
SSP1,31139,39.993,42.991,46.045,49.689,53.189,57.481,61.446,65.271,69.639,73.699,78.406,82.710
SSP1,31141,39.778,42.597,45.425,48.817,52.054,56.084,59.791,63.366,67.493,71.321,75.806,79.898
SSP1,31143,45.738,48.625,51.615,55.231,58.723,63.019,66.993,70.831,75.214,79.289,84.010,88.330
SSP1,31145,38.321,41.184,44.048,47.473,50.739,54.796,58.528,62.126,66.274,70.123,74.627,78.738
SSP1,31147,37.976,40.803,43.641,47.042,50.287,54.324,58.039,61.621,65.755,69.590,74.082,78.181
SSP1,31149,34.740,37.735,40.670,44.119,47.385,51.427,55.136,58.707,62.828,66.648,71.125,75.209
SSP1,31151,36.125,38.971,41.794,45.158,48.359,52.349,56.015,59.548,63.634,67.423,71.869,75.925
SSP1,31153,42.575,45.508,48.428,51.893,55.192,59.277,63.034,66.654,70.820,74.683,79.199,83.319
SSP1,31155,41.039,43.873,46.778,50.281,53.651,57.825,61.678,65.396,69.661,73.623,78.236,82.450
SSP1,31157,37.050,40.150,43.155,46.655,49.960,54.035,57.775,61.374,65.520,69.365,73.864,77.969
SSP1,31159,41.606,44.527,47.502,51.067,54.491,58.713,62.611,66.372,70.678,74.680,79.332,83.584
SSP1,31161,35.774,38.718,41.609,45.022,48.259,52.276,55.963,59.516,63.619,67.424,71.886,75.956
SSP1,31163,32.863,35.590,38.338,41.652,44.814,48.772,52.410,55.918,59.980,63.747,68.174,72.211
SSP1,31165,38.790,41.657,44.572,48.079,51.446,55.612,59.456,63.166,67.425,71.381,75.989,80.200
SSP1,31167,39.671,42.646,45.670,49.285,52.755,57.020,60.958,64.757,69.101,73.138,77.822,82.106
SSP1,31169,41.804,44.625,47.550,51.098,54.522,58.752,62.664,66.440,70.765,74.784,79.453,83.722
SSP1,31171,35.616,38.191,40.859,44.146,47.311,51.289,54.957,58.501,62.602,66.408,70.873,74.948
SSP1,31173,37.493,39.958,42.578,45.859,49.044,53.055,56.762,60.348,64.493,68.341,72.848,76.963
SSP1,31175,41.254,44.062,46.962,50.479,53.869,58.064,61.940,65.683,69.974,73.962,78.600,82.840
SSP1,31177,43.889,46.964,50.033,53.651,57.104,61.342,65.246,69.009,73.314,77.312,81.959,86.205
SSP1,31179,37.261,40.142,43.078,46.606,49.992,54.173,58.030,61.751,66.019,69.983,74.598,78.815
SSP1,31181,37.542,40.544,43.518,47.026,50.363,54.481,58.268,61.916,66.112,70.005,74.551,78.703
SSP1,31183,40.941,45.243,49.167,53.366,57.236,61.788,65.946,69.921,74.414,78.581,83.383,87.775
SSP1,31185,42.703,45.510,48.400,51.905,55.280,59.458,63.317,67.042,71.316,75.286,79.908,84.131
SSP1,32001,43.470,46.272,49.135,52.585,55.897,60.010,63.803,67.464,71.674,75.584,80.147,84.315
SSP1,32003,38.086,40.545,42.816,45.474,47.849,50.957,53.709,56.296,59.417,62.210,65.653,68.712
SSP1,32005,53.585,56.430,59.254,62.597,65.767,69.719,73.344,76.834,80.875,84.619,89.022,93.034
SSP1,32007,40.689,43.627,46.494,49.876,53.078,57.059,60.711,64.227,68.294,72.061,76.487,80.521
SSP1,32009,40.995,43.988,46.969,50.483,53.826,57.950,61.742,65.395,69.595,73.493,78.043,82.198
SSP1,32011,36.542,39.672,42.565,45.861,48.919,52.724,56.187,59.510,63.386,66.969,71.217,75.081
SSP1,32013,42.396,45.270,48.123,51.525,54.767,58.801,62.511,66.089,70.217,74.047,78.533,82.627
SSP1,32015,43.601,46.537,49.480,52.985,56.334,60.472,64.283,67.958,72.180,76.100,80.672,84.848
SSP1,32017,26.304,29.064,31.568,34.464,37.132,40.564,43.663,46.632,50.159,53.406,57.332,60.881
SSP1,32019,31.169,34.031,36.693,39.781,42.647,46.278,49.576,52.744,56.471,59.913,64.025,67.759
SSP1,32021,36.896,39.626,42.305,45.513,48.552,52.379,55.885,59.264,63.201,66.847,71.158,75.083
SSP1,32023,34.039,36.261,38.457,41.187,43.768,47.159,50.245,53.218,56.759,60.023,63.967,67.536
SSP1,32027,26.675,29.162,31.490,34.285,36.887,40.274,43.346,46.302,49.831,53.086,57.022,60.589
SSP1,32029,37.517,40.442,43.224,46.456,49.479,53.270,56.729,60.055,63.936,67.528,71.785,75.658
SSP1,32031,44.727,47.978,51.036,54.494,57.701,61.649,65.244,68.686,72.669,76.344,80.672,84.609
SSP1,32033,39.973,42.939,45.863,49.308,52.577,56.626,60.345,63.927,68.058,71.890,76.377,80.472
SSP1,32510,43.327,46.344,49.242,52.605,55.765,59.694,63.287,66.743,70.748,74.457,78.826,82.806
SSP1,33001,44.251,47.421,50.538,54.171,57.621,61.844,65.730,69.471,73.753,77.728,82.351,86.575
SSP1,33003,45.131,48.364,51.529,55.199,58.679,62.927,66.835,70.595,74.895,78.886,83.525,87.763
SSP1,33005,42.559,45.540,48.498,51.995,55.328,59.447,63.236,66.888,71.084,74.978,79.525,83.676
SSP1,33007,38.320,41.404,44.432,47.978,51.341,55.481,59.285,62.949,67.159,71.065,75.623,79.785
SSP1,33009,46.462,49.583,52.711,56.391,59.906,64.204,68.168,71.987,76.347,80.396,85.092,89.385
SSP1,33011,49.257,52.489,55.672,59.367,62.882,67.176,71.128,74.931,79.265,83.284,87.949,92.208
SSP1,33013,45.924,49.106,52.241,55.897,59.373,63.625,67.539,71.307,75.615,79.613,84.259,88.504
SSP1,33015,53.613,56.965,60.312,64.197,67.907,72.391,76.530,80.515,85.028,89.220,94.050,98.468
SSP1,33017,39.940,43.033,46.046,49.559,52.882,56.979,60.739,64.358,68.521,72.381,76.894,81.012
SSP1,33019,39.842,43.019,46.109,49.692,53.084,57.244,61.066,64.744,68.964,72.879,77.446,81.616
SSP1,34001,43.002,46.330,49.476,53.054,56.407,60.514,64.272,67.881,72.027,75.868,80.361,84.456
SSP1,34003,66.538,70.194,73.827,77.972,81.935,86.672,91.055,95.270,99.997,104.390,109.413,114.012
SSP1,34005,49.918,53.062,56.186,59.840,63.328,67.603,71.541,75.330,79.649,83.655,88.308,92.553
SSP1,34007,44.674,47.750,50.786,54.342,57.720,61.879,65.703,69.381,73.598,77.505,82.061,86.217
SSP1,34009,50.863,54.001,57.179,60.930,64.528,68.914,72.967,76.875,81.321,85.455,90.231,94.602
SSP1,34011,36.780,39.649,42.456,45.782,48.933,52.868,56.477,59.953,63.981,67.712,72.103,76.105
SSP1,34013,53.531,56.683,59.866,63.615,67.208,71.596,75.651,79.561,84.004,88.131,92.900,97.263
SSP1,34015,43.681,46.681,49.671,53.199,56.567,60.724,64.546,68.225,72.440,76.346,80.903,85.056
SSP1,34017,47.410,50.156,53.018,56.513,59.897,64.104,67.996,71.754,76.054,80.045,84.687,88.926
SSP1,34019,68.313,72.079,75.875,80.218,84.386,89.320,93.896,98.304,103.225,107.811,113.021,117.803
SSP1,34021,54.207,57.507,60.775,64.565,68.180,72.574,76.628,80.532,84.967,89.087,93.851,98.207
SSP1,34023,50.131,53.359,56.530,60.208,63.692,67.949,71.866,75.633,79.936,83.923,88.555,92.785
SSP1,34025,59.661,63.051,66.464,70.430,74.226,78.803,83.037,87.114,91.716,95.993,100.905,105.402
SSP1,34027,71.282,75.122,78.978,83.372,87.582,92.555,97.168,101.607,106.555,111.163,116.391,121.189
